FID;TITULAR;N_PERT;N_CODIGOCE;ESPECIES;TOPONIMIO;T_ESTADOTR;T_GRUPOESP;SUPERFICIE;AGRUPCONCE;COMUNA;REGION;CartaGeogr;Datum;Huso;COORDENADA;N_RESOLSSP;F_RESOLSSP;N_RESOLSSF;F_RESOLSSF;TIPOPORC;ESTADO_UOT
2372;AQUAINNOVO SPA;200111529;110456;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PIHUEL, AL OESTE DE ISLA VERDUGO;CONCESION OTORGADA;SALMONES;8;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°11´10.7900, W 73°43´11.2400

S 44°11´13.7900, W 73°43´3.2600

S 44°11´25.2800, W 73°43´11.6100

S 44°11´22.2800, W 73°43´19.5900";1331;23-06-2003;1436;16-07-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2373;INVERSIONES AQUACHILE SPA;200111456;110710;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL AVELLANO, AL NORTE DE ISLA CHAFFERS;CONCESION OTORGADA;SALMONES;6;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°11´45.0800, W 73°56´50.5600

S 44°11´44.9500, W 73°56´37.0500

S 44°11´51.4300, W 73°56´36.9300

S 44°11´51.5600, W 73°56´50.4500";4087;23-11-2005;1021;29-09-2006;AGUA Y FONDO;CONCESIÓN OTORGADA
2374;EXPORTADORA LOS FIORDOS LTDA.;200111450;110510;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL ISLAS VERDES, AL SUR DE ISLA ELENA;CONCESION OTORGADA;SALMONES;6;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°15´16.4400, W 73°48´44.7500

S 44°15´16.3000, W 73°48´31.2200

S 44°15´22.7800, W 73°48´31.0900

S 44°15´22.9200, W 73°48´44.6200";1856;21-06-2007;527;16-02-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2375;SALMONES CAMANCHACA S.A.;200111089;110660;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO GALLO, AL NORTE DE ISLA GARRAO;CONCESION OTORGADA;SALMONES;12,5;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°21´14.3000, W 73°41´33.7500

S 44°21´6.1000, W 73°41´14.2800

S 44°21´13.0900, W 73°41´8.5600

S 44°21´21.2900, W 73°41´28.0400";2585;02-10-2008;1412;28-09-2005;AGUA Y FONDO;CONCESIÓN OTORGADA
2376;SALMONES BLUMAR S.A.;97110226;110442;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;ESTERO MELCHOR, CALETA ENTRADA, ISLA MELCHOR;CONCESION OTORGADA;SALMONES;6,77;22B;AISEN;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;PLANO-XI-04-SSP;WGS-84;18 SUR;"S 45°9´20.7400, W 74°8´33.7300

S 45°9´20.6600, W 74°8´23.6500

S 45°9´30.6400, W 74°8´23.5000

S 45°9´30.7200, W 74°8´33.5800";1521;25-07-2002;1631;28-10-2002;AGUA Y FONDO;CONCESIÓN OTORGADA
2377;EXPORTADORA LOS FIORDOS LTDA.;200111432;110517;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PIURE, AL NORTE DE ISLA LICHA;CONCESION OTORGADA;SALMONES;6;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°19´46.1900, W 73°42´30.3700

S 44°19´46.0900, W 73°42´21.3400

S 44°19´55.8100, W 73°42´21.1300

S 44°19´55.9100, W 73°42´30.1500";822;15-04-2003;208;16-01-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2378;INVERSIONES AQUACHILE SPA;200111365;110705;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL AVELLANO, AL NORTE DE ISLA CHAFFERS;CONCESION OTORGADA;SALMONES;3;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°12´2.5900, W 73°55´53.3400

S 44°12´2.5500, W 73°55´48.8400

S 44°12´12.2700, W 73°55´48.6600

S 44°12´12.3100, W 73°55´53.1700";4078;23-11-2005;834;05-07-2006;AGUA Y FONDO;CONCESIÓN OTORGADA
2379;INVERSIONES AQUACHILE SPA;200111364;110502;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL SIN NOMBRE, ENTRE ISLA CHAFFERS E ISLA NAVARRO;CONCESION OTORGADA;SALMONES;4;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°13´47.3300, W 73°51´9.1600

S 44°13´47.2800, W 73°51´4.6500

S 44°14´0.2400, W 73°51´4.4000

S 44°14´0.2900, W 73°51´8.9100";675;18-03-2003;1447;25-07-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2380;SALMONES PACIFIC STAR S.A.;200111336;110753;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL AVELLANO, AL SUR DE ISLA CONCOTO;CONCESION OTORGADA;SALMONES;10;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°11´28.2000, W 73°52´27.3700

S 44°11´36.3500, W 73°52´7.9100

S 44°11´41.9500, W 73°52´12.4400

S 44°11´33.8000, W 73°52´31.9000";1966;18-07-2012;627;19-05-2008;AGUA Y FONDO;CONCESIÓN OTORGADA
2381;EXPORTADORA LOS FIORDOS LTDA.;200111285;110744;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL SKORPIOS, ENTRE ISLA PEN DAVIS E ISLA JÉCHIC;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°23´36.5100, W 73°52´42.9200

S 44°23´41.4100, W 73°52´37.0200

S 44°23´47.7600, W 73°52´47.2800

S 44°23´42.8600, W 73°52´53.1900";1976;21-08-2003;85;31-01-2008;AGUA Y FONDO;CONCESIÓN OTORGADA
2382;PROCESADORA CAILIN SPA;200111284;110520;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PICALITO, ENTRE ISLA ROJAS E ISLA PEN DAVIS;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°21´56.3200, W 73°53´18.9600

S 44°21´59.6300, W 73°53´11.1900

S 44°22´7.9900, W 73°53´18.1200

S 44°22´4.6800, W 73°53´25.8800";2732;12-08-2009;477;11-02-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2383;EXPORTADORA LOS FIORDOS LTDA.;200111283;110743;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ NORTE, AL NORTE DE ISLA JÉCHICA;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°23´37.9200, W 73°47´48.9200

S 44°23´45.2700, W 73°47´40.0500

S 44°23´49.5100, W 73°47´46.8900

S 44°23´42.1600, W 73°47´55.7600";826;15-04-2003;84;31-01-2008;AGUA Y FONDO;CONCESIÓN OTORGADA
2384;PROCESADORA CAILIN SPA;200111276;110685;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PAJALITO, AL SURESTE DE ISLA BASILIO;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°20´10.4600, W 73°54´0.5300

S 44°20´13.1700, W 73°53´47.5200

S 44°20´19.4000, W 73°53´50.0400

S 44°20´16.6800, W 73°54´3.0500";2085;12-07-2005;86;09-01-2006;AGUA Y FONDO;CONCESIÓN OTORGADA
2385;EXPORTADORA LOS FIORDOS LTDA.;200111273;110549;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PAJALITO, AL SUROESTE DE ISLA VALVERDE;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°20´41.1600, W 73°51´48.8500

S 44°20´43.7900, W 73°51´35.8100

S 44°20´50.0300, W 73°51´38.2500

S 44°20´47.3900, W 73°51´51.3000";828;15-04-2003;903;16-03-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2386;EXPORTADORA LOS FIORDOS LTDA.;200111271;110524;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PAJALITO, AL SUR DE ISLA BASILIO;CONCESION OTORGADA;SALMONES;6;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°19´39.1000, W 73°56´13.0400

S 44°19´41.6600, W 73°55´59.9800

S 44°19´47.9100, W 73°56´2.3500

S 44°19´45.3600, W 73°56´15.4200";1973;21-08-2003;830;01-03-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2387;INVERSIONES AQUACHILE SPA;200111265;110447;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO FINO, ISLA CONCOTO;CONCESION OTORGADA;SALMONES;4;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°10´8.7100, W 73°53´17.4900

S 44°10´11.6200, W 73°53´15.5300

S 44°10´17.2600, W 73°53´31.7400

S 44°10´14.3400, W 73°53´33.7000";2326;22-10-2002;1262;06-06-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2388;SOCIEDAD DE INVERSIONES ISLA VICTORIA LTDA;200111115;110665;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;ESTERO PARRA, ISLA TAHUENAHUEC;CONCESION OTORGADA;SALMONES;4;19B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°27´18.3400, W 74°7´24.2500

S 44°27´18.2800, W 74°7´15.2000

S 44°27´24.7600, W 74°7´15.1000

S 44°27´24.8300, W 74°7´24.1500";2853;26-08-2005;1512;11-11-2005;AGUA Y FONDO;CONCESIÓN OTORGADA
2389;MULTI X S.A.;200111114;110458;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;RIBERA SUR ESTERO POLLA, ISLA TAHUENAHUEC;CONCESION OTORGADA;SALMONES;4;19B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°29´43.3600, W 74°0´1.5600

S 44°29´43.2800, W 73°59´52.5000

S 44°29´49.7600, W 73°59´52.3900

S 44°29´49.8400, W 74°0´1.4500";1589;09-07-2003;1488;01-08-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2390;SALMONES CAMANCHACA S.A.;200111095;110623;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;ESTERO SIN NOMBRE, AL ESTE DE ISLA GARRAO;CONCESION OTORGADA;SALMONES;12,5;18B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°23´14.0300, W 73°42´32.5500

S 44°23´25.2000, W 73°42´16.1900

S 44°23´31.0700, W 73°42´23.9800

S 44°23´19.9000, W 73°42´40.3400";856;30-03-2005;1077;10-06-2005;AGUA Y FONDO;CONCESIÓN OTORGADA
2391;SALMONES CAMANCHACA S.A.;200111081;110737;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL MORALEDA, AL NORTE DE ISLA FILOMENA;CONCESION OTORGADA;SALMONES;12,5;18B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°25´23.0400, W 73°36´20.0700

S 44°25´29.6000, W 73°36´13.4200

S 44°25´39.1200, W 73°36´31.7200

S 44°25´32.5600, W 73°36´38.3600";1338;18-05-2006;1646;05-10-2007;AGUA Y FONDO;CONCESIÓN OTORGADA
2392;FIORDO BLANCO S.A.;200111078;110561;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL PÉREZ NORTE, AL SUROESTE DE ISLA LICHA;CONCESION OTORGADA;SALMONES;12,5;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°21´2.4500, W 73°43´59.9000

S 44°21´13.9300, W 73°43´43.9700

S 44°21´19.6500, W 73°43´51.9700

S 44°21´8.1700, W 73°44´7.9000";1465;01-07-2003;1276;15-06-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2393;SALMONES CAMANCHACA S.A.;200111075;110500;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL CHIPANA, AL OESTE DE ISLA FILOMENA;CONCESION OTORGADA;SALMONES;12,5;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°28´32.3500, W 73°38´29.6000

S 44°28´42.9900, W 73°38´12.5300

S 44°28´49.1000, W 73°38´19.9600

S 44°28´38.4600, W 73°38´37.0300";2189;01-08-2006;1536;19-08-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2394;SALMONES CAMANCHACA S.A.;200111065;110462;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ NORTE, AL NORESTE PUNTA GARRAO, ISLA GARRAO;CONCESION OTORGADA;SALMONES;12,5;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°21´49.9300, W 73°46´49.2100

S 44°21´49.6900, W 73°46´26.6200

S 44°21´57.7900, W 73°46´26.4500

S 44°21´58.0300, W 73°46´49.0400";2788;23-10-2008;1528;19-08-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2395;SALMONES CAMANCHACA S.A.;200111064;110457;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, HUIRO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;NOROESTE DE ISLA FRANCISCO;CONCESION OTORGADA;SALMONES;12,5;18D;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°29´3.6600, W 73°41´53.8600

S 44°29´3.4000, W 73°41´31.2300

S 44°29´11.5000, W 73°41´31.0500

S 44°29´11.7600, W 73°41´53.6800";370;08-02-2013;1439;16-07-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2396;SALMONES CAMANCHACA S.A.;200111063;110492;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;NORESTE DE ISLA GARRAO;CONCESION OTORGADA;SALMONES;12,5;18B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°20´47.3900, W 73°38´28.4100

S 44°20´40.5600, W 73°38´7.9400

S 44°20´47.9000, W 73°38´3.1700

S 44°20´54.7400, W 73°38´23.6400";1091;27-05-2003;1437;16-07-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2397;AQUACHILE SPA;199110172;110397;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL ISLAS VERDES, AL NORESTE DE ISLA BASILIO;CONCESION OTORGADA;SALMONES;56;18C;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°16´56.2400, W 73°54´43.8700

S 44°16´48.3900, W 73°54´29.5100

S 44°17´24.5000, W 73°53´51.2600

S 44°17´32.3500, W 73°54´5.6300";1161;11-06-2002;1635;28-10-2002;AGUA Y FONDO;CONCESIÓN OTORGADA
2398;EMPRESAS AQUACHILE S.A.;199110159;110539;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL TRÁNSITO, AL NOROESTE DE CALETA MADINA, ISLA TRÁNSITO;CONCESION OTORGADA;SALMONES;4;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°48´59.7100, W 73°43´26.1100

S 44°48´59.6100, W 73°43´17.0100

S 44°49´6.0900, W 73°43´16.8600

S 44°49´6.1900, W 73°43´25.9700";1375;16-04-2010;904;16-03-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2399;EMPRESAS AQUACHILE S.A.;199110158;110609;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ SUR, AL SUROESTE DE ISLOTE ALBO;CONCESION OTORGADA;SALMONES;4;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°53´37.8200, W 73°43´17.9200

S 44°53´37.7200, W 73°43´8.8000

S 44°53´44.2000, W 73°43´8.6600

S 44°53´44.3000, W 73°43´17.7800";2592;28-10-2003;1679;29-10-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2400;EMPRESAS AQUACHILE S.A.;199110148;110661;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA, CHASCON O HUIRO NEGRO, COCHAYUYO, LUCHE, LUGA NEGRA O CRESPA, LUGA-ROJA, PELILLO;CANAL PÉREZ SUR, AL SURESTE DE ISLA MAURICIO;CONCESION OTORGADA;SALMONES;4,5;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°50´57.2300, W 73°43´41.4800

S 44°50´57.1500, W 73°43´34.6500

S 44°51´6.8700, W 73°43´34.4400

S 44°51´6.9500, W 73°43´41.2700";2118;12-07-2005;1492;27-10-2005;AGUA Y FONDO;CONCESIÓN OTORGADA
2401;EMPRESAS AQUACHILE S.A.;199110147;110449;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ SUR, AL NOROESTE DE ISLA CUNEO;CONCESION OTORGADA;SALMONES;4,5;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°51´58.9400, W 73°45´46.1700

S 44°51´58.8600, W 73°45´39.3400

S 44°52´8.5800, W 73°45´39.1300

S 44°52´8.6600, W 73°45´45.9600";975;13-05-2003;1264;06-06-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
2402;EMPRESAS AQUACHILE S.A.;199110146;110503;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ SUR, AL ESTE DE ISLA TERESA;CONCESION OTORGADA;SALMONES;4,5;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°49´45.8100, W 73°47´6.0400

S 44°49´45.7300, W 73°46´59.2100

S 44°49´55.4500, W 73°46´59.0000

S 44°49´55.5300, W 73°47´5.8300";829;18-02-2010;475;11-02-2004;AGUA Y FONDO;CONCESIÓN OTORGADA
2403;EMPRESAS AQUACHILE S.A.;199110131;110496;SALMON CEREZA, SALMON DEL ATLANTICO, SALMON KETA, SALMON PLATEADO, SALMON REY, SALMON ROSADO, TRUCHA ARCOIRIS, TRUCHA CAFE, TRUCHA DE ARROYO, TRUCHA DE LA MONTAÑA;CANAL PÉREZ SUR, AL SUR DE ISLA BRIEVA;CONCESION OTORGADA;SALMONES;3,75;21B;CISNES;REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO;SHOA-8300;WGS-84;18 SUR;"S 44°37´36.1600, W 73°52´21.5200

S 44°37´36.1000, W 73°52´15.8500

S 44°37´45.8200, W 73°52´15.6600

S 44°37´45.8800, W 73°52´21.3400";2583;28-10-2003;1792;17-11-2003;AGUA Y FONDO;CONCESIÓN OTORGADA
